Name,Description,Group,DataSource,DataSource2,DataType,Address,Address2,Address3,InitialValue,Boolean_Invert,Integer_WordsCount,Analog_minRaw,Analog_maxRaw,Analog_minEng,Analog_maxEng,Analog_Engunit,Alm_Enable,Alm_Comment,Alm_Enable_LL,Alm_Enable_Lo,Alm_Enable_Hi,Alm_Enable_HH,Alm_Enable_OverRange,Alm_Enable_UnderRange,Alm_LL_lim,Alm_Lo_lim,Alm_Hi_lim,Alm_HH_lim,Alm_LL_Pri,Alm_Lo_Pri,Alm_Hi_Pri,Alm_HiHi_Pri,Alm_OverRange_Pri,Alm_UnderRange_Pri,Alm_LL_Delay,Alm_Lo_Delay,Alm_Hi_Delay,Alm_HH_Delay,Alm_OverRange_Delay,Alm_UnderRange_Delay,Alm_LL_DeaBand,Alm_Lo_DeaBand,Alm_Hi_DeaBand,Alm_HiHi_DeaBand,Alm_OverRange_DeaBand,Alm_UnderRange_DeaBand,Alm_AlarmOrEvent,Alm_Bool_WhileTrue,Alm_Bool_Delay,Alm_Bool_Count,Alm_Bool_Pri,Alm_Page,Alm_LL_Desc,Alm_Lo_Desc,Alm_Hi_Desc,Alm_HH_Desc,Alm_Bool_Desc,Alm_Collections,Log_Enable,Log_Model,Log_Model2,Integration_Enable,Integration_Model,Integration_Model2,AccessLevel,Class_Name,Object_Name,User_Def_1,User_Def_2,User_Def_3,User_Def_4,User_Def_5,User_Def_6,User_Def_7,User_Def_8,User_Def_9,User_Def_10,User_Def_11,User_Def_12,CopyTo
ACC1.ReportControllerProgramHeaderData_StartTime9_Status,,ACC1,ACC1,,Integer,C_3E_StartTime9_Status,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportControllerProgramHeaderData_StartTime10_Status,,ACC1,ACC1,,Integer,C_3E_StartTime10_Status,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportControllerProgramHeaderData_SeasAdj_Status,,ACC1,ACC1,,Integer,C_3E_SeasAdj_Status,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportControllerProgramHeaderData_NWWStart_Status,,ACC1,ACC1,,Integer,C_3E_NWWStart_Status,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportControllerProgramHeaderData_NWWEnd_Status,,ACC1,ACC1,,Integer,C_3E_NWWEnd_Status,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportControllerProgramHeaderData_StaDly_Status,,ACC1,ACC1,,Integer,C_3E_StaDly_Status,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportControllerProgramHeaderData_Trigger,,ACC1,ACC1,,Boolean,C_3E_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_ProgramNumber_Command,,ACC1,ACC1,,Integer,C_1E_ProgramNumber_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_Mode_Command,,ACC1,ACC1,,Integer,C_1E_Mode_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_SchedType_Command,,ACC1,ACC1,,Integer,C_1E_SchedType_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_DOWDays_Command,,ACC1,ACC1,,Integer,C_1E_DOWDays_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_OddEvenDays_Command,,ACC1,ACC1,,Integer,C_1E_OddEvenDays_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_IntervalDays_Command,,ACC1,ACC1,,Integer,C_1E_IntervalDays_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_IntLength_Command,,ACC1,ACC1,,Integer,C_1E_IntLength_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_IntNextWater_Command,,ACC1,ACC1,,Integer,C_1E_IntNextWater_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_StartTime1_Command,,ACC1,ACC1,,Integer,C_1E_StartTime1_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_StartTime2_Command,,ACC1,ACC1,,Integer,C_1E_StartTime2_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_StartTime3_Command,,ACC1,ACC1,,Integer,C_1E_StartTime3_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_StartTime4_Command,,ACC1,ACC1,,Integer,C_1E_StartTime4_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_StartTime5_Command,,ACC1,ACC1,,Integer,C_1E_StartTime5_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_StartTime6_Command,,ACC1,ACC1,,Integer,C_1E_StartTime6_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_StartTime7_Command,,ACC1,ACC1,,Integer,C_1E_StartTime7_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_StartTime8_Command,,ACC1,ACC1,,Integer,C_1E_StartTime8_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_StartTime9_Command,,ACC1,ACC1,,Integer,C_1E_StartTime9_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_StartTime10_Command,,ACC1,ACC1,,Integer,C_1E_StartTime10_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_SeasAdj_Command,,ACC1,ACC1,,Integer,C_1E_SeasAdj_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_NWWStart_Command,,ACC1,ACC1,,Integer,C_1E_NWWStart_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_NWWEnd_Command,,ACC1,ACC1,,Integer,C_1E_NWWEnd_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_StaDly_Command,,ACC1,ACC1,,Integer,C_1E_StaDly_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetControllerProgramHeaderData_Trigger,,ACC1,ACC1,,Boolean,C_1E_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetGlobalSeasonalAdjust_GblSeasAdj_Command,,ACC1,ACC1,,Integer,C_23_GblSeasAdj_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetGlobalSeasonalAdjust_Trigger,,ACC1,ACC1,,Boolean,C_23_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StopIrrigation_Trigger,,ACC1,ACC1,,Boolean,C_51_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.CancelProgrammableOff_Trigger,,ACC1,ACC1,,Boolean,C_54_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.CancelSuspend_Trigger,,ACC1,ACC1,,Boolean,C_55_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SuspendIrrigation_Trigger,,ACC1,ACC1,,Boolean,C_53_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetPauseMode_Trigger,,ACC1,ACC1,,Boolean,C_5A_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.CancelPauseMode_Trigger,,ACC1,ACC1,,Boolean,C_5B_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StopDeleteStations_StaId_Command,,ACC1,ACC1,,Integer,C_24_StaId_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StopDeleteStations_Trigger,,ACC1,ACC1,,Boolean,C_24_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StopProgram_ProgNum_Command,,ACC1,ACC1,,Integer,C_26_ProgNum_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StopProgram_ProgMode_Command,,ACC1,ACC1,,Integer,C_26_ProgMode_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StopProgram_ClearStack_Command,,ACC1,ACC1,,Integer,C_26_ClearStack_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StopProgram_Trigger,,ACC1,ACC1,,Boolean,C_26_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ProgrammableOff_OffDays_Command,,ACC1,ACC1,,Integer,C_52_OffDays_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ProgrammableOff_Trigger,,ACC1,ACC1,,Boolean,C_52_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StartManualAllStations_ProgramNumber_Command,,ACC1,ACC1,,Integer,C_56_ProgramNumber_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StartManualAllStations_StartPoint_Command,,ACC1,ACC1,,Integer,C_56_StartPoint_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StartManualAllStations_Trigger,,ACC1,ACC1,,Boolean,C_56_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StartSingleManualStation_StationNumber_Command,,ACC1,ACC1,,Integer,C_5C_StationNumber_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StartSingleManualStation_RunTime_Command,,ACC1,ACC1,,Integer,C_5C_RunTime_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.StartSingleManualStation_Trigger,,ACC1,ACC1,,Boolean,C_5C_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetFacepackSystemOff_OnOff_Command,,ACC1,ACC1,,Integer,C_5F_OnOff_Command,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.SetFacepackSystemOff_Trigger,,ACC1,ACC1,,Boolean,C_5F_Trigger,,,,False,1,0,100,0,100,,False,,False,False,False,False,False,False,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,Home.edd,,,,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_RTCFault_Status,,ACC1,ACC1,,Integer,C_73_RTCFault_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,RTC Fault,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_ETSensorCommFault_Status,,ACC1,ACC1,,Integer,C_73_ETSensorCommFault_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,ET Sensor Comm Fault,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_SensorDecoderAlarmPollingStatusChanged_Status,,ACC1,ACC1,,Integer,C_73_SensorDecoderAlarmPollingStatusChanged_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Sensor Decoder Alarm Polling Status Changed,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_HistoricalDataReset_Status,,ACC1,ACC1,,Integer,C_73_HistoricalDataReset_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Historical Data Reset,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_NamesChanged_Status,,ACC1,ACC1,,Integer,C_73_NamesChanged_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Names Changed,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_FlowPropertiesChanged_Status,,ACC1,ACC1,,Integer,C_73_FlowPropertiesChanged_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Flow Properties Changed,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_CycleSoakSettingsChanged_Status,,ACC1,ACC1,,Integer,C_73_CycleSoakSettingsChanged_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Cycle Soak Settings Changed,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_PumpSettingsChanged_Status,,ACC1,ACC1,,Integer,C_73_PumpSettingsChanged_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Pump Settings Changed,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_CustomManualProgramsChanged_Status,,ACC1,ACC1,,Integer,C_73_CustomManualProgramsChanged_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Custom Manual Programs Changed,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_TimeDatePropertiesChanged_Status,,ACC1,ACC1,,Integer,C_73_TimeDatePropertiesChanged_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Time Date Properties Changed,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_StationSizeChanged_Status,,ACC1,ACC1,,Integer,C_73_StationSizeChanged_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Station Size Changed,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_ControllerProgramOverlapOptionChanged_Status,,ACC1,ACC1,,Integer,C_73_ControllerProgramOverlapOptionChanged_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Controller Program Overlap Option Changed,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_DialInOFFPosition_Status,,ACC1,ACC1,,Integer,C_73_DialInOFFPosition_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Dial In OFF Position,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_PINsReset_Status,,ACC1,ACC1,,Integer,C_73_PINsReset_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,PINs Reset,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_StagingWateringQueueFull_Status,,ACC1,ACC1,,Integer,C_73_StagingWateringQueueFull_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,Staging Watering Queue Full,,,,False,,,False,,,0,,,,,,,,,,,,,,,
ACC1.ReportModeAlarms_SystemModeActive_Status,,ACC1,ACC1,,Integer,C_73_SystemModeActive_Status,,,,False,1,0,100,0,100,,True,Report Mode Alarms,False,False,True,False,False,False,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Alarm,True,0,1,1,PAGE ALARMS.edd,,,System Mode Active,,,,False,,,False,,,0,,,,,,,,,,,,,,,
